# PUBG recoil patterns_db - generated by bake_pubg_patterns.py
# Format: #KEY weapon|muzzle|lower|stock / #RPM n / dx,dy lines / #END

#KEY P18C|bare|bare|bare
#RPM 750
-3.277,11.0
-3.512,12.41
-5.15,13.58
4.448,14.98
-5.385,11.01
-5.618,14.04
3.511,12.64
3.98,13.58
-2.107,14.28
-6.321,12.18
4.448,12.17
-4.874,12.94
3.973,13.24
-2.649,12.25
-2.979,14.57
-5.96,12.25
3.311,14.57
-3.642,14.57
2.98,14.23
-3.973,12.58
-1.656,17.55
2.318,12.582
3.311,14.568
5.959,13.243
-2.317,16.223
-1.987,14.568
-4.635,15.23
#END

#KEY Mk47 Mutant|compensator|angled|bare
#RPM 600
1.949,20.06
1.261,7.8
1.72,11.35
4.014,13.88
2.523,15.14
3.21,14.44
-0.458,15.03
-3.326,14.67
-3.44,16.17
1.835,14.11
-3.899,12.73
-2.523,13.99
1.262,13.87
-1.491,15.71
2.293,15.02
5.39,13.08
-3.326,13.07
1.835,10.09
3.326,10.78
-1.606,10.55
-1.605,13.64
-6.078,13.19
-3.899,14.91
-5.16,12.269
-4.472,15.71
3.67,16.054
-2.638,15.022
-2.752,15.022
2.408,16.398
#END

#KEY Mk47 Mutant|compensator|angled|tactical
#RPM 600
-1.801,18.12
-0.901,7.09
-2.476,11.25
-1.576,11.93
2.139,10.92
3.714,12.61
-1.125,15.08
1.238,14.18
3.264,12.72
2.588,14.97
-2.701,13.62
3.827,14.07
-1.126,15.08
3.265,15.08
-1.801,13.84
2.476,15.65
2.814,14.18
4.502,16.66
-3.039,12.38
-5.29,15.42
-4.39,13.06
-1.688,13.73
-5.515,12.716
-3.602,13.506
0.901,14.295
-4.39,12.718
-2.476,13.506
-4.84,12.156
4.165,14.069
#END

#KEY Mk47 Mutant|compensator|half|bare
#RPM 600
3.317,20.62
-1.298,6.48
1.73,11.11
2.452,11.24
3.893,13.13
1.73,13.84
6.056,12.98
4.758,13.84
-3.749,12.83
-5.335,12.84
-2.595,12.68
1.009,12.55
5.768,10.38
2.595,15.14
-3.172,11.1
-4.326,12.84
2.452,11.97
6.488,12.68
3.894,10.53
-4.47,9.37
1.73,9.95
-4.47,10.38
4.037,13.846
-2.307,10.815
-2.595,11.824
-2.884,12.544
-5.191,11.392
2.884,12.833
-2.74,10.382
#END

#KEY Mk47 Mutant|compensator|half|tactical
#RPM 600
2.434,21.09
3.245,9.73
-2.975,10.82
2.975,12.98
3.245,11.35
2.704,12.71
5.949,12.98
7.301,12.98
4.056,11.63
4.326,12.71
2.975,11.9
1.622,10.81
-2.433,12.44
2.704,8.93
-2.434,9.46
3.515,9.47
-2.433,9.19
-4.327,11.09
-2.704,9.73
-2.704,11.36
-3.515,13.25
-6.22,10.544
-1.081,12.438
1.081,10.005
3.245,14.873
2.975,12.168
-2.214,10.604
1.626,5.449
-2.199,16.062
#END

#KEY Mk47 Mutant|compensator|laser|bare
#RPM 600
2.913,20.61
-3.473,9.75
-3.249,12.32
1.905,12.88
3.809,15.01
3.584,15.8
3.921,14.11
3.137,14.79
3.585,12.32
3.696,15.13
-2.24,12.99
-3.473,14.56
-5.825,12.21
-5.937,12.66
-4.257,15.46
-3.921,13.33
2.689,13.67
-4.145,10.75
3.472,13.22
3.473,12.44
4.257,11.42
2.465,11.88
-1.457,14.113
-3.136,12.435
2.912,11.426
2.577,15.011
5.377,13.667
3.809,15.011
-4.481,15.348
#END

#KEY Mk47 Mutant|compensator|laser|tactical
#RPM 600
0.0,20.29
-2.045,9.44
0.472,10.54
-2.045,13.84
-3.933,14.32
-5.191,14.94
1.573,14.79
-1.415,13.37
2.831,11.8
1.888,14.47
2.988,13.21
4.247,15.1
4.405,11.8
4.562,11.8
-3.146,14.47
5.033,12.43
-3.146,15.73
2.674,11.64
-1.573,11.64
-5.977,13.84
-6.292,11.48
-5.348,13.06
-3.618,12.27
-5.349,13.682
4.562,13.371
5.034,12.584
-1.259,15.101
-4.876,13.842
2.831,14.629
#END

#KEY Mk47 Mutant|compensator|light|bare
#RPM 600
-0.797,10.48
3.188,8.42
3.417,10.94
-3.189,12.18
-3.416,12.3
4.669,12.18
3.53,12.87
5.238,15.26
-1.252,13.1
-6.263,13.09
2.619,11.62
4.099,12.3
-3.872,14.46
-2.846,15.26
1.708,14.46
5.01,12.76
4.555,15.48
-1.025,12.76
2.05,12.75
4.1,15.49
-1.367,14.8
4.214,14.47
-5.694,16.39
3.416,13.56
4.669,15.255
5.239,13.893
4.099,15.829
4.327,13.437
-1.822,16.626
#END

#KEY Mk47 Mutant|compensator|light|tactical
#RPM 600
1.95,9.75
2.599,7.37
2.167,12.13
-2.383,13.43
3.033,12.35
-2.383,14.51
-3.683,12.78
3.033,14.09
3.682,14.51
3.467,14.95
3.466,12.35
-4.333,13.64
3.899,14.3
-4.549,12.13
0.433,12.78
4.55,16.68
-1.95,13.87
3.249,13.0
-3.466,12.13
-2.383,13.21
3.033,13.65
5.199,14.95
-1.949,12.779
3.249,11.698
5.633,12.131
5.632,13.648
6.932,9.748
-2.816,15.815
3.249,12.997
#END

#KEY Mk47 Mutant|compensator|bare|tactical
#RPM 600
2.547,19.74
1.751,9.23
3.024,13.53
2.547,13.05
-3.502,13.53
-5.412,15.92
-4.298,11.62
3.82,14.8
4.457,13.37
-3.661,12.42
-8.277,12.57
-1.751,14.33
1.115,13.69
-3.98,12.57
3.184,12.1
-5.253,13.53
-3.184,11.62
-5.73,13.53
0.637,9.55
3.661,13.69
4.934,13.37
5.253,10.67
3.979,12.57
3.025,13.689
4.775,14.485
4.298,11.779
4.775,13.529
3.183,13.371
-2.387,13.211
#END

#KEY Mk47 Mutant|compensator|thumb|bare
#RPM 600
-0.155,19.85
-2.636,6.97
-2.946,11.94
-4.652,12.56
-3.876,11.94
-4.342,13.18
2.481,12.41
3.566,13.18
4.497,12.24
-3.721,11.94
-5.272,12.41
-4.3416,13.8
2.6356,12.56
3.256,12.71
-4.031,10.7
2.481,13.34
3.256,11.93
-3.876,11.63
0.775,15.35
5.427,14.58
5.892,14.26
3.566,13.34
3.411,15.97
-4.651,13.024
4.341,14.73
-5.427,16.281
2.171,13.799
5.737,12.715
4.032,15.815
#END

#KEY Mk47 Mutant|compensator|thumb|tactical
#RPM 600
1.82,15.01
-2.124,9.26
-3.489,10.31
3.337,10.32
3.186,12.28
-1.82,10.16
4.095,12.14
-3.034,12.44
1.972,10.62
-2.578,13.49
-2.882,13.66
5.309,15.77
2.882,12.14
-0.455,12.59
1.668,15.16
-2.73,10.93
3.792,15.01
1.517,13.35
-0.91,13.04
1.365,11.68
-3.034,12.75
-2.73,13.95
4.399,11.377
3.185,13.955
-2.579,13.803
3.186,12.287
-4.551,13.803
5.157,13.955
4.248,12.741
#END

#KEY Mk47 Mutant|compensator|vertical|bare
#RPM 600
1.802,14.28
0.0,7.48
4.711,9.84
3.188,11.5
-0.971,12.75
2.356,10.95
3.049,11.78
5.404,10.39
-4.018,10.81
5.82,12.61
-5.266,12.33
-6.652,13.31
-4.434,13.02
1.94,12.06
3.326,14.13
3.603,11.5
7.067,12.2
-4.434,11.92
3.741,10.39
3.326,13.99
4.019,12.34
4.434,10.53
3.603,12.194
-3.326,11.225
-3.741,11.224
4.434,9.008
4.019,13.164
-2.217,12.056
3.464,10.116
#END

#KEY Mk47 Mutant|compensator|vertical|tactical
#RPM 600
0.827,13.69
-0.644,7.91
0.736,9.92
-1.103,9.56
2.297,10.84
4.136,11.58
3.492,10.94
3.4,8.82
-1.746,10.57
-4.687,11.03
4.227,9.19
6.341,11.67
-3.676,9.46
-3.216,11.03
-3.217,10.66
-4.319,9.46
5.79,12.5
4.687,10.75
4.227,12.04
-2.39,11.95
3.584,11.67
6.249,11.12
5.79,10.016
-0.552,12.773
-8.73,11.763
4.871,12.498
4.227,12.59
6.708,11.211
3.217,12.865
#END

#KEY Mk47 Mutant|flash_hider|bare|bare
#RPM 600
2.225,18.48
1.54,9.59
-1.369,9.92
-3.252,14.21
-3.766,11.47
5.306,14.37
-2.396,16.09
4.964,11.3
-1.712,14.21
2.567,13.86
4.279,13.18
-5.305,14.55
-4.793,14.03
-3.594,15.41
3.252,13.35
2.225,15.74
4.45,15.92
4.792,12.33
-2.054,15.23
2.568,14.38
-3.423,16.43
1.198,13.69
5.135,14.21
-2.397,15.23
-2.738,16.602
-4.621,14.89
-5.135,15.062
-4.964,12.837
2.054,17.116
#END

#KEY Mk47 Mutant|flash_hider|angled|bare
#RPM 600
-1.2,22.07
-2.879,10.08
1.919,14.75
2.16,15.12
3.239,13.92
-2.16,14.63
2.16,16.56
-1.08,16.79
0.96,15.24
3.839,14.16
-3.479,16.67
2.999,12.72
3.599,14.39
-3.719,14.52
3.479,11.64
-3.239,13.79
-2.879,9.96
3.119,12.6
-3.599,14.51
1.439,14.76
-2.999,11.88
-1.08,14.39
1.56,12.96
-2.04,17.395
2.4,14.276
-4.079,16.676
4.559,11.517
2.999,15.715
2.039,17.156
#END

#KEY Mk47 Mutant|flash_hider|angled|tactical
#RPM 600
3.416,16.85
3.075,11.05
1.594,13.21
-1.252,12.75
-2.392,16.06
-1.594,14.23
-4.669,15.6
4.783,13.21
-2.619,12.64
2.96,13.9
2.62,14.57
3.416,13.78
-1.822,16.06
-1.708,15.71
3.188,15.61
-2.163,17.19
-3.645,15.03
1.709,15.26
-3.531,15.72
-6.035,13.32
-2.278,10.93
-4.896,14.47
4.327,14.686
2.733,14.463
3.644,10.476
-1.594,13.893
1.366,12.982
4.669,8.883
2.506,16.17
#END

#KEY Mk47 Mutant|flash_hider|half|bare
#RPM 600
2.656,12.25
-0.148,9.0
-5.607,8.71
-2.804,10.77
2.509,11.36
3.098,11.51
2.657,13.58
3.246,13.28
4.722,13.43
2.804,14.02
5.46,11.06
-1.624,9.74
2.657,14.17
-3.542,14.16
-2.509,14.91
-4.131,10.18
-4.427,13.43
1.623,14.02
3.246,14.16
-0.295,14.46
-3.836,13.58
-5.313,14.9
3.984,14.023
1.771,13.723
5.017,12.396
-2.951,12.1
-5.165,12.985
-3.984,13.871
2.214,12.838
#END

#KEY Mk47 Mutant|flash_hider|half|tactical
#RPM 600
-1.894,16.18
-1.019,9.32
-2.477,9.47
3.351,14.86
2.768,12.97
3.933,11.36
-1.894,11.95
1.894,12.82
4.371,13.69
-3.059,11.22
2.331,14.72
4.662,14.42
-2.04,13.4
-2.768,13.84
-4.808,12.24
-3.351,11.22
4.808,15.74
-4.079,10.63
-1.457,13.26
1.02,10.78
-1.166,13.84
-3.496,11.218
-5.245,13.695
-5.828,9.179
-7.139,8.596
2.623,11.072
-3.788,13.258
-3.497,8.741
-1.748,14.715
#END

#KEY Mk47 Mutant|flash_hider|laser|bare
#RPM 600
-0.814,19.65
1.744,6.63
4.186,10.23
-2.209,11.74
2.79,12.67
4.185,11.63
3.721,12.09
3.836,12.79
-2.325,15.58
4.418,14.3
-1.628,13.83
-6.045,12.44
-3.953,12.21
2.325,14.42
3.604,12.2
-3.604,14.3
-4.302,13.84
1.744,14.53
4.302,13.6
-0.93,13.49
1.046,15.23
-0.814,14.19
1.396,15.23
-1.628,18.36
-6.743,16.63
-4.999,15.811
4.185,15.23
4.534,18.253
-2.674,17.672
#END

#KEY Mk47 Mutant|flash_hider|laser|tactical
#RPM 600
1.178,15.33
2.711,7.77
-0.707,11.32
-2.239,13.9
-4.361,12.85
1.414,15.08
4.479,13.08
5.067,16.03
3.064,13.67
4.361,15.09
-2.475,14.38
2.828,13.31
-2.003,14.73
-3.536,13.56
-6.363,14.14
4.596,14.38
-1.768,14.26
-5.657,18.03
4.95,13.67
-3.064,15.44
-4.243,12.96
-1.885,16.26
-4.597,15.91
-5.539,13.79
3.3,16.499
-2.357,17.088
-4.36,13.081
5.774,16.735
-5.774,10.724
#END

#KEY Mk47 Mutant|flash_hider|light|bare
#RPM 600
-1.294,13.87
-2.234,7.29
-3.645,13.41
-1.999,14.7
2.47,15.99
-0.706,15.05
2.705,14.11
-1.412,14.11
-5.291,14.7
1.882,15.52
-2.117,14.93
1.881,14.58
5.644,13.41
5.762,13.28
4.351,14.35
-2.705,16.11
-5.644,15.05
-4.468,13.17
1.881,12.7
2.94,13.64
3.88,14.81
3.293,14.23
4.115,14.58
5.762,14.581
4.233,16.227
5.526,13.17
4.468,17.402
-2.822,13.522
-4.115,13.523
#END

#KEY Mk47 Mutant|flash_hider|light|tactical
#RPM 600
-1.433,8.91
3.184,5.42
-3.343,11.93
3.661,12.9
2.388,14.96
-1.433,11.46
1.751,14.64
-1.433,14.17
-3.979,11.46
-3.024,16.08
1.114,13.37
-3.82,11.78
-5.73,16.71
2.865,11.62
4.775,13.05
-2.706,14.97
-6.049,12.89
-3.024,12.73
2.865,17.19
4.298,15.76
-2.547,11.78
0.0,15.6
4.298,15.12
-2.069,13.531
-2.547,15.599
0.955,17.668
6.367,14.803
3.024,15.44
-4.457,14.485
#END

#KEY Mk47 Mutant|flash_hider|bare|tactical
#RPM 600
2.833,18.0
-1.5,9.5
-1.833,11.83
-3.667,13.84
3.167,14.5
4.167,15.5
-2.667,13.33
2.667,13.5
3.833,13.16
5.167,15.0
4.0,13.17
-3.334,13.33
1.334,13.67
-0.667,16.0
-5.833,13.67
2.833,13.33
-3.833,15.0
4.333,11.83
6.167,12.84
-2.0,11.83
-5.334,15.33
-4.333,14.67
1.333,14.0
4.667,15.499
1.5,14.499
5.167,13.667
5.666,15.833
-4.5,16.0
-3.5,13.333
#END

#KEY Mk47 Mutant|flash_hider|thumb|bare
#RPM 600
3.82,20.69
-1.274,12.58
3.025,10.18
-2.07,11.14
-5.252,14.17
-1.433,15.28
3.184,14.49
-1.911,14.48
4.139,11.62
-5.412,13.69
0.318,10.66
4.457,14.33
2.388,14.01
3.82,11.78
6.208,13.05
-1.433,13.37
-4.138,13.21
2.228,11.78
-4.138,12.57
1.91,15.6
3.82,13.85
3.502,13.21
1.91,12.9
-0.955,13.367
4.298,14.803
3.024,14.485
5.412,16.076
2.865,14.485
4.775,14.326
#END

#KEY Mk47 Mutant|flash_hider|thumb|tactical
#RPM 600
3.557,17.48
-3.248,9.43
-2.939,10.83
-2.784,14.39
-2.939,14.38
-3.403,15.62
-5.723,13.31
2.784,12.53
3.712,12.52
-2.01,12.07
0.773,13.15
-1.237,13.45
-4.177,13.62
1.702,14.07
4.485,12.69
5.878,12.06
-1.701,14.39
1.392,12.99
-1.856,13.77
-4.022,14.38
-5.104,10.98
-2.475,13.31
-5.569,12.679
4.795,14.076
3.249,12.838
-4.022,13.303
-2.475,15.468
3.403,13.766
-3.248,14.231
#END

#KEY Mk47 Mutant|flash_hider|vertical|bare
#RPM 600
3.44,17.0
1.214,8.8
2.225,11.02
2.529,10.53
-4.249,12.24
-2.428,14.06
0.911,12.44
-1.518,13.76
1.417,12.95
-2.428,12.95
-5.767,15.38
-6.474,13.55
-2.428,13.15
-5.362,12.24
1.214,10.02
-4.148,12.75
-4.754,12.54
2.63,11.03
4.451,12.85
4.451,11.43
-3.54,10.01
-4.047,9.71
2.124,10.425
2.125,9.712
-4.249,11.128
1.922,12.645
5.463,11.331
-2.226,12.039
-2.124,12.342
#END

#KEY Mk47 Mutant|flash_hider|vertical|tactical
#RPM 600
3.849,13.33
-1.374,7.56
-3.024,8.39
-4.261,10.03
-1.925,11.96
-3.986,12.78
-3.986,10.45
3.436,12.37
4.124,11.27
3.436,10.31
-3.436,11.68
5.91,10.59
4.536,12.92
-2.611,11.95
-4.674,11.41
3.986,12.37
3.024,10.04
3.162,12.09
5.085,11.27
4.399,12.37
-3.986,11.96
-2.337,11.69
-4.673,15.391
-6.46,13.195
-5.224,12.508
2.2,13.608
3.986,12.646
-3.437,15.532
3.024,11.683
#END

#KEY Mk47 Mutant|bare|half|bare
#RPM 600
3.195,23.38
3.364,12.1
-3.196,13.96
-3.363,16.82
3.027,16.81
-3.699,15.81
2.186,13.96
-1.85,14.97
2.186,14.79
-4.54,11.94
-4.541,13.12
-3.363,11.77
-2.354,13.62
2.018,12.95
-2.523,10.26
2.859,8.58
-1.345,15.47
-3.532,11.6
-4.204,16.14
5.045,12.78
-3.868,15.47
-5.381,12.79
3.027,11.77
4.54,15.972
3.196,14.462
3.026,14.125
-2.858,16.649
4.204,11.771
3.363,14.966
#END

#KEY Mk47 Mutant|bare|half|tactical
#RPM 600
1.205,21.77
2.972,9.96
0.0,12.61
-3.856,12.77
-4.499,13.18
3.213,15.1
4.178,15.75
-2.571,14.46
3.214,14.46
5.784,15.42
-4.499,13.82
-2.571,12.86
2.25,14.46
3.534,14.78
-2.249,14.78
-2.249,13.18
2.249,12.85
3.213,12.53
4.178,13.82
-1.928,9.96
0.964,11.57
6.748,15.1
3.535,13.82
-1.607,12.854
-3.856,10.604
-2.249,17.674
-5.463,14.782
2.249,13.175
4.499,16.71
#END

#KEY Mk47 Mutant|bare|laser|bare
#RPM 600
3.641,20.55
-2.34,13.26
1.3,12.23
-0.26,15.6
3.641,14.04
5.721,15.61
-5.201,16.12
-5.721,12.74
4.161,11.71
-2.861,15.08
-3.381,15.6
-5.721,15.61
-5.202,13.78
3.641,15.34
7.022,14.05
-3.121,15.86
1.301,18.73
-2.341,14.04
-3.641,17.68
-4.941,15.09
-5.982,15.08
-5.201,15.09
3.641,17.94
7.022,17.94
4.941,12.747
5.201,20.805
6.502,16.905
4.161,20.285
3.381,15.603
#END

#KEY Mk47 Mutant|bare|laser|tactical
#RPM 600
-0.366,18.68
-3.8464,10.99
1.8314,12.82
4.395,15.01
4.762,16.3
-1.465,15.39
-4.395,16.66
4.212,15.21
-2.747,15.93
3.48,14.65
6.41,15.02
5.128,15.38
5.86,13.92
5.311,19.05
-2.564,16.66
-5.677,17.22
1.648,18.68
-1.831,15.2
1.648,14.65
6.41,17.77
5.128,14.28
3.297,15.02
3.479,17.03
-2.747,13.19
4.762,15.933
3.846,15.018
2.93,17.215
4.945,16.117
-3.113,17.215
#END

#KEY Mk47 Mutant|bare|light|bare
#RPM 600
0.804,12.73
1.206,9.78
5.762,13.4
3.618,15.15
5.092,15.27
-2.412,15.68
-3.484,15.55
-6.432,16.88
-8.041,17.82
-5.092,15.55
4.824,14.47
-1.608,15.95
-4.958,17.82
5.226,16.21
-1.474,16.22
-4.02,16.75
-6.566,15.54
0.938,16.35
3.618,15.14
5.36,15.15
-3.886,14.34
4.288,13.53
4.423,15.41
-1.609,19.56
-4.288,14.879
3.082,14.741
-3.082,15.008
-2.01,17.287
1.876,19.028
#END

#KEY Mk47 Mutant|bare|light|tactical
#RPM 600
4.625,10.36
2.961,7.03
2.405,14.8
5.92,16.28
-2.405,16.1
4.07,15.35
-2.59,16.1
-5.92,14.99
2.775,13.87
-5.18,17.21
2.59,16.28
-3.146,12.95
1.851,18.13
7.4,16.84
-5.55,16.47
4.995,16.83
4.256,16.28
4.07,18.14
3.33,12.58
3.146,13.69
8.51,14.06
-1.85,16.84
-3.7,19.24
2.775,18.13
4.995,15.91
4.071,18.687
-1.85,18.502
2.405,18.686
4.44,18.687
#END

#KEY Mk47 Mutant|bare|bare|tactical
#RPM 600
-0.565,19.97
-2.826,11.87
-2.072,11.68
-2.637,16.57
2.449,15.45
4.144,14.13
-6.028,16.01
-3.014,13.38
-5.087,15.82
2.261,15.07
4.333,18.09
4.709,16.01
3.58,14.7
3.202,12.62
4.898,15.82
5.275,13.57
6.782,13.94
-3.391,18.27
-5.651,13.94
3.767,16.58
6.782,16.2
3.956,16.39
3.768,17.52
4.898,13.75
4.145,19.407
-3.391,17.332
-3.014,12.81
-4.899,18.65
1.131,19.404
#END

#KEY Mk47 Mutant|bare|thumb|bare
#RPM 600
-1.612,17.36
-1.611,8.42
2.686,10.2
-2.686,14.32
4.655,15.04
-2.686,16.11
2.149,13.61
-2.507,15.04
2.149,13.42
5.728,14.68
-3.043,13.79
-4.117,16.47
-3.76,14.14
-7.34,12.71
2.864,17.01
3.76,17.01
-4.118,10.38
4.297,18.8
-3.939,14.5
7.161,16.29
3.402,16.29
5.371,12.35
-2.149,16.83
4.476,15.58
-2.148,17.54
-7.877,15.754
4.296,17.366
2.506,16.47
-4.475,15.217
#END

#KEY Mk47 Mutant|bare|thumb|tactical
#RPM 600
3.43,16.24
-3.972,9.21
-3.43,13.9
-6.137,15.89
4.513,15.7
-0.903,14.98
-4.152,14.45
-5.957,15.52
-6.138,13.72
-5.235,16.79
-7.763,15.52
3.43,12.64
3.791,14.44
4.874,14.44
-0.722,15.89
4.694,13.0
-3.43,14.08
3.069,15.88
-3.611,14.45
-2.888,15.34
2.708,16.97
-5.235,16.07
1.263,14.62
-2.346,16.97
3.249,15.341
2.527,17.511
5.235,16.247
-2.346,18.232
2.888,16.789
#END

#KEY Mk47 Mutant|bare|vertical|bare
#RPM 600
-1.175,17.79
-1.51,9.56
-5.369,12.42
-5.202,13.25
-2.516,15.27
4.53,14.43
-1.175,13.09
-3.355,12.92
-6.712,14.6
2.013,13.25
7.383,11.75
4.027,10.74
-2.685,13.08
1.846,9.9
-6.544,10.74
3.524,13.42
4.195,13.93
4.362,13.76
3.524,13.93
-2.182,11.57
-6.375,14.43
5.537,13.09
-1.678,15.77
-3.356,14.768
4.195,14.262
-5.37,12.584
3.188,12.92
4.027,11.578
5.537,15.604
#END

#KEY Mk47 Mutant|bare|vertical|tactical
#RPM 600
2.737,16.43
1.825,6.99
-1.217,10.34
-3.041,14.29
-6.082,11.86
1.216,12.17
5.474,12.77
4.866,13.99
4.562,14.6
-1.521,13.08
2.129,11.25
-3.649,13.07
-5.474,10.65
2.737,9.73
6.994,11.56
-3.041,13.38
-5.17,13.38
-6.082,12.16
-3.041,11.86
-3.65,13.08
-6.386,15.21
5.474,12.77
4.562,16.12
-3.954,11.555
3.346,13.685
-5.17,13.989
2.737,13.077
-3.65,15.206
5.778,13.381
#END

#KEY QBZ95|bare|bare|bare
#RPM 650
1.885,26.73
0.171,8.4
-2.227,14.22
0.685,14.22
-2.57,19.36
-1.371,18.85
-4.112,17.48
-1.199,18.16
-4.627,18.5
0.686,16.8
-5.655,20.21
-1.028,19.54
-4.284,25.01
-0.171,21.59
-3.598,20.57
-1.714,24.16
5.141,21.59
1.37,25.01
9.596,22.28
3.427,22.27
5.997,26.9
2.741,28.45
5.655,27.75
1.028,28.79
10.281,24.67
2.913,25.531
5.997,26.388
#END

#KEY QBZ95|bare|angled|bare
#RPM 650
3.095,25.1
1.031,9.28
2.235,16.16
1.375,15.99
0.688,18.74
0.688,21.14
3.266,18.05
1.719,20.46
5.501,17.36
2.063,20.12
-1.719,20.97
0.0,25.1
5.329,22.52
2.407,26.3
-2.063,24.41
0.687,24.24
3.782,25.61
2.579,26.82
-2.235,26.99
0.344,29.57
4.298,29.91
1.031,31.12
7.392,24.41
2.235,25.955
4.126,24.411
1.719,26.302
4.126,30.6
#END

#KEY QBZ95|compensator|bare|bare
#RPM 650
-0.403,21.8
0.202,6.86
-3.027,10.9
-0.404,13.31
2.422,14.53
0.807,14.33
4.036,15.54
0.807,13.93
-3.632,16.14
-1.211,14.93
2.018,14.73
2.018,16.35
-4.238,18.77
-0.202,18.97
3.027,23.2
1.816,19.78
4.44,19.37
1.413,21.8
5.448,19.17
2.825,20.38
3.835,17.96
1.816,16.35
6.256,18.56
2.623,17.76
6.861,17.15
2.422,19.58
-1.211,19.17
#END

#KEY QBZ95|compensator|angled|bare
#RPM 650
-0.204,20.56
-0.204,8.76
2.852,11.0
1.222,12.63
2.647,14.86
2.037,15.89
3.665,14.25
3.463,13.65
-4.888,13.85
-2.037,14.66
6.925,16.9
1.221,16.7
3.87,18.33
2.851,22.2
-3.055,19.96
-0.203,19.96
-6.314,15.68
0.815,18.12
1.629,20.57
1.018,16.09
-3.258,19.96
-1.426,16.49
-2.443,18.54
0.0,20.36
-1.833,20.16
-0.408,18.74
2.241,19.96
#END

#KEY QBZ95|compensator|half|bare
#RPM 650
-0.215,22.15
-0.215,7.74
-1.935,11.39
-0.215,13.54
-2.795,13.76
-1.074,11.83
4.944,14.83
-0.645,13.33
3.655,13.54
3.224,13.54
2.365,15.27
1.72,13.54
-2.58,16.77
-1.075,14.19
3.01,13.76
1.935,13.33
-2.365,14.83
-0.645,14.62
-3.869,15.91
-0.215,12.9
-4.085,14.61
-0.43,12.26
2.795,11.61
1.075,10.75
3.869,10.96
0.645,11.82
3.44,11.4
#END

#KEY QBZ95|compensator|laser|bare
#RPM 650
1.401,22.82
0.801,8.41
-1.802,13.01
-1.402,13.62
2.003,14.81
1.001,13.42
6.807,13.01
0.801,15.22
-2.403,15.41
-1.401,18.22
-4.605,16.02
-1.001,15.82
-2.803,16.21
-0.801,16.82
3.003,19.82
0.401,17.42
-5.807,20.22
-1.201,18.22
2.603,19.22
2.002,18.62
-3.203,20.42
0.6,19.42
5.606,22.83
1.201,19.02
4.806,19.82
0.0,23.82
6.406,22.63
#END

#KEY QBZ95|compensator|light|bare
#RPM 650
1.086,12.63
0.544,8.68
-2.173,10.73
-1.765,12.22
3.394,14.66
2.308,16.84
2.58,13.71
2.444,15.07
2.987,16.15
1.222,16.84
-0.951,13.85
-1.357,16.43
-3.53,17.51
-0.543,18.46
-6.517,19.28
0.679,20.23
-0.408,19.55
2.716,20.1
5.838,18.19
2.172,16.56
-0.543,17.52
-2.037,18.87
4.888,16.83
1.086,18.74
5.295,17.78
2.579,17.52
-3.529,19.82
#END

#KEY QBZ95|compensator|thumb|bare
#RPM 650
0.0,20.31
0.376,7.14
-3.76,8.84
-0.565,11.47
3.385,12.22
1.692,14.48
-2.82,13.54
0.0,15.79
-3.949,13.54
-1.128,14.29
3.196,13.73
1.129,17.11
-4.513,14.85
-0.752,15.42
-3.197,15.8
-0.564,16.73
3.197,18.99
1.692,19.56
-2.82,18.99
-0.753,18.99
6.581,19.55
1.317,18.24
4.888,14.86
3.009,17.67
-2.256,19.56
-1.505,17.11
4.513,17.11
#END

#KEY QBZ95|compensator|vertical|bare
#RPM 650
1.17,16.48
0.856,6.68
1.539,9.06
1.369,9.93
2.737,11.46
1.198,12.83
-2.908,13.34
-0.514,11.3
2.224,13.0
0.856,10.95
4.79,11.63
1.369,13.86
-4.962,12.66
-0.513,12.49
-4.619,14.02
0.513,13.18
-4.448,16.08
-1.882,15.23
3.593,17.96
1.026,14.03
-3.763,16.42
-2.053,16.08
3.079,16.43
2.053,18.13
6.33,16.08
2.908,18.31
3.422,16.76
#END

#KEY QBZ95|flash_hider|bare|bare
#RPM 650
-1.753,25.65
0.478,6.06
4.303,14.82
1.434,15.62
4.94,15.77
0.319,17.69
3.824,17.53
2.072,20.4
-3.665,17.21
0.0,18.33
1.434,15.3
2.231,19.6
8.287,19.28
3.187,17.53
-1.434,22.15
-1.594,19.13
-2.231,21.51
-0.478,25.18
5.1,21.19
0.637,23.43
-3.506,24.86
-1.275,21.67
3.666,23.59
0.478,22.63
6.693,21.19
2.709,24.54
-0.319,24.71
#END

#KEY QBZ95|flash_hider|angled|bare
#RPM 650
-0.469,21.71
-0.312,9.21
1.561,14.68
2.031,14.06
-2.343,16.09
-1.249,15.15
3.748,17.02
-0.312,14.21
4.06,15.15
0.937,14.53
4.061,16.24
3.28,16.87
5.622,18.89
2.967,21.09
3.124,19.99
1.718,20.14
-2.499,19.53
-0.468,19.67
5.31,22.03
0.312,20.61
-1.093,20.46
-0.781,20.93
2.967,21.24
2.031,25.14
-3.905,18.74
-0.468,20.0
-2.499,24.83
#END

#KEY QBZ95|flash_hider|half|bare
#RPM 650
-1.913,22.06
0.9,6.75
-1.125,8.67
-0.451,11.93
-3.489,12.49
-0.45,12.04
-2.588,14.07
-0.45,15.19
5.852,12.27
1.35,15.42
-1.238,15.98
-1.125,17.67
